file_path,import_count,imports,top_level_modules
.venv/lib/python3.11/site-packages/altair/typing/__init__.py,4,from __future__ import; from altair.utils.schemapi import; from altair.vegalite.v5.api import; from altair.vegalite.v5.schema.channels import,__future__; altair
.venv/lib/python3.11/site-packages/altair/utils/__init__.py,5,from .core import; from .deprecation import; from .html import; from .plugin_registry import; from .schemapi import,
.venv/lib/python3.11/site-packages/altair/utils/_dfi_types.py,4,from __future__ import; import enum; from typing import; from collections.abc import,__future__; collections; enum; typing
.venv/lib/python3.11/site-packages/altair/utils/_importers.py,9,from __future__ import; from importlib.metadata import; from typing import; from packaging.version import; from types import; import vegafusion; import vl_convert; from altair.vegalite import; import pyarrow.interchange,__future__; altair; importlib; packaging; pyarrow; types; typing; vegafusion; vl_convert
.venv/lib/python3.11/site-packages/altair/utils/_show.py,5,from __future__ import; import webbrowser; from http.server import; from typing import; from collections.abc import,__future__; collections; http; typing; webbrowser
.venv/lib/python3.11/site-packages/altair/utils/_transformed_data.py,11,from __future__ import; from typing import; from altair import; from altair.utils._vegafusion_data import; from altair.utils.schemapi import; import sys; from collections.abc import; from typing import; from typing_extensions import; from altair.typing import; from altair.utils.core import,__future__; altair; collections; sys; typing; typing_extensions
.venv/lib/python3.11/site-packages/altair/utils/_vegafusion_data.py,20,from __future__ import; import uuid; from importlib.metadata import; from typing import; from weakref import; from narwhals.stable.v1.dependencies import; from packaging.version import; from altair.utils._importers import; from altair.utils.core import; from altair.utils.data import; from altair.vegalite.data import; import sys; from collections.abc import; from narwhals.stable.v1.typing import; from vegafusion.runtime import; from typing import; from typing_extensions import; from altair import; from altair import; from altair import,__future__; altair; collections; importlib; narwhals; packaging; sys; typing; typing_extensions; uuid; vegafusion; weakref
.venv/lib/python3.11/site-packages/altair/utils/compiler.py,2,from typing import; from altair.utils import,altair; typing
.venv/lib/python3.11/site-packages/altair/utils/core.py,34,from __future__ import; import itertools; import json; import re; import sys; import traceback; import warnings; from collections.abc import; from copy import; from itertools import; from operator import; from typing import; import jsonschema; import narwhals.stable.v1; from narwhals.stable.v1.dependencies import; from narwhals.stable.v1.typing import; from altair.utils.schemapi import; from typing import; from typing_extensions import; from typing import; from typing_extensions import; import typing; import pandas; from narwhals.stable.v1.typing import; from altair.utils._dfi_types import; from altair.vegalite.v5.schema._typing import; from pandas.api.types import; import numpy; import numpy; import pandas; from altair.utils.data import; from altair.utils.data import; from IPython.core.getipython import; from altair.vegalite.v5.schema import,IPython; __future__; altair; collections; copy; itertools; json; jsonschema; narwhals; numpy; operator; pandas; re; sys; traceback; typing; typing_extensions; warnings
.venv/lib/python3.11/site-packages/altair/utils/data.py,27,from __future__ import; import hashlib; import json; import random; import sys; from collections.abc import; from functools import; from pathlib import; from typing import; import narwhals.stable.v1; from narwhals.stable.v1.dependencies import; from narwhals.stable.v1.typing import; from ._importers import; from .core import; from .plugin_registry import; from typing import; from typing_extensions import; from typing import; from typing_extensions import; from typing import; from typing_extensions import; from typing import; from typing_extensions import; import pandas; import pyarrow; import pandas; import pyarrow,; __future__; collections; functools; hashlib; json; narwhals; pandas; pathlib; pyarrow; random; sys; typing; typing_extensions
.venv/lib/python3.11/site-packages/altair/utils/deprecation.py,9,from __future__ import; import sys; import threading; import warnings; from typing import; from warnings import; from typing_extensions import; from typing import; from typing_extensions import,__future__; sys; threading; typing; typing_extensions; warnings
.venv/lib/python3.11/site-packages/altair/utils/display.py,14,from __future__ import; import json; import pkgutil; import textwrap; import uuid; from typing import; from ._vegafusion_data import; from .mimebundle import; from .plugin_registry import; from .schemapi import; import sys; from typing import; from typing_extensions import; from altair.vegalite.v5.display import,; __future__; altair; json; pkgutil; sys; textwrap; typing; typing_extensions; uuid
.venv/lib/python3.11/site-packages/altair/utils/execeval.py,8,from __future__ import; import ast; import sys; from typing import; from os import; from _typeshed import; from typing import; from typing_extensions import,__future__; _typeshed; ast; os; sys; typing; typing_extensions
.venv/lib/python3.11/site-packages/altair/utils/html.py,5,from __future__ import; import json; from typing import; import jinja2; from altair.utils._importers import,__future__; altair; jinja2; json; typing
.venv/lib/python3.11/site-packages/altair/utils/mimebundle.py,10,from __future__ import; import struct; from typing import; from ._importers import; from .html import; import sys; from typing import; from typing_extensions import; from altair import; from altair.utils.display import,; __future__; altair; struct; sys; typing; typing_extensions
.venv/lib/python3.11/site-packages/altair/utils/plugin_registry.py,11,from __future__ import; import sys; from functools import; from importlib.metadata import; from typing import; from altair.utils.deprecation import; from typing import; from typing_extensions import; from typing import; from typing_extensions import; from types import,__future__; altair; functools; importlib; sys; types; typing; typing_extensions
.venv/lib/python3.11/site-packages/altair/utils/save.py,10,from __future__ import; import json; import pathlib; import warnings; from typing import; from altair.utils._vegafusion_data import; from altair.utils.deprecation import; from altair.vegalite.v5.data import; from .mimebundle import; from pathlib import,; __future__; altair; json; pathlib; typing; warnings
.venv/lib/python3.11/site-packages/altair/utils/schemapi.py,38,from __future__ import; import contextlib; import copy; import datetime; import inspect; import json; import sys; import textwrap; from collections import; from collections.abc import; from functools import; from importlib.metadata import; from itertools import; from math import; from typing import; from typing_extensions import; import jsonschema; import jsonschema.exceptions; import jsonschema.validators; import narwhals.stable.v1; from packaging.version import; from altair import; from typing import; from typing_extensions import; from types import; from typing import; from referencing import; from altair.typing import; from typing import; from typing_extensions import; from typing import; from typing_extensions import; import referencing; import unused-ignore]; import referencing.jsonschema; import unused-ignore]; from altair.typing import; from altair.typing import,__future__; altair; collections; contextlib; copy; datetime; functools; importlib; inspect; itertools; json; jsonschema; math; narwhals; packaging; referencing; sys; textwrap; types; typing; typing_extensions; unused-ignore]
.venv/lib/python3.11/site-packages/altair/utils/selection.py,3,from __future__ import; from dataclasses import; from typing import,__future__; dataclasses; typing
.venv/lib/python3.11/site-packages/altair/utils/server.py,8,import itertools; import random; import socket; import sys; import threading; import webbrowser; from http import; from io import,http; io; itertools; random; socket; sys; threading; webbrowser
.venv/lib/python3.11/site-packages/altair/vegalite/__init__.py,1,from .v5 import,
.venv/lib/python3.11/site-packages/altair/vegalite/api.py,1,from .v5.api import,
.venv/lib/python3.11/site-packages/altair/vegalite/data.py,7,from __future__ import; from typing import; from altair.utils.core import; from altair.utils.data import; from altair.utils.data import; from altair.utils.data import; from altair.utils.plugin_registry import,__future__; altair; typing
.venv/lib/python3.11/site-packages/altair/vegalite/display.py,1,from altair.utils.display import,altair
.venv/lib/python3.11/site-packages/altair/vegalite/schema.py,1,from .v5.schema import,
.venv/lib/python3.11/site-packages/altair/vegalite/v5/__init__.py,7,from altair.expr.core import; from altair.vegalite.v5 import; from altair.vegalite.v5.api import; from altair.vegalite.v5.compiler import; from altair.vegalite.v5.data import; from altair.vegalite.v5.display import; from altair.vegalite.v5.schema import,altair
